"OTU_Label","Class","Family","Genus","Species","mean_rel_abund","abund_weight","total_estimate","total_SE","total_lower","total_upper","extreme","any_sig","site","season","substrate","display_label"
"Dino-Group-I-Clade-1_X_ASV_21086","Syndiniales","Dino-Group-I-Clade-1","Dino-Group-I-Clade-1_X","Dino-Group-I-Clade-1_X_sp.",0.00273116514745217,0.0242859399649427,1.85700098849852,2.78245970465881,-3.59662003263275,7.31062200962979,FALSE,FALSE,"TBS","Fall","PE","Dino-Group-I-Clade-1_X_sp."
"Dino-Group-I-Clade-1_X_ASV_25263","Syndiniales","Dino-Group-I-Clade-1","Dino-Group-I-Clade-1_X","Dino-Group-I-Clade-1_X_sp.",0.00270911084007895,0.0240898296765062,1.92805475288377,2.32232234474503,-2.62369704281649,6.47980654858402,FALSE,FALSE,"TBS","Fall","PE","Dino-Group-I-Clade-1_X_sp."
"Dino-Group-I-Clade-1_X_ASV_25271","Syndiniales","Dino-Group-I-Clade-1","Dino-Group-I-Clade-1_X","Dino-Group-I-Clade-1_X_sp.",0.00348889810434751,0.0310238177962359,2.38715067671671,2.69748081504585,-2.89991172077315,7.67421307420658,FALSE,FALSE,"TBS","Fall","PE","Dino-Group-I-Clade-1_X_sp."
"Dino-Group-I-Clade-4_X_ASV_21578","Syndiniales","Dino-Group-I-Clade-4","Dino-Group-I-Clade-4_X","Dino-Group-I-Clade-4_X_sp.",0.000895167484836144,0.00795996676201729,9.64889088595121,116.002275840971,-217.715569762352,237.013351534254,FALSE,FALSE,"TBS","Fall","PE","Dino-Group-I-Clade-4_X_sp."
"Dino-Group-II-Clade-10-and-11_X_ASV_23376","Syndiniales","Dino-Group-II-Clade-10-and-11","Dino-Group-II-Clade-10-and-11_X","Dino-Group-II-Clade-10-and-11_X_sp.",0.00124367909820695,0.0110589855552618,-0.160572121364727,3.76343370077575,-7.5369021748852,7.21575793215575,FALSE,FALSE,"TBS","Fall","PE","Dino-Group-II-Clade-10-and-11_X_sp."
"Diplosoma_ASV_13104","Urochordata","Ascidiacea","Diplosoma",NA,0.050967855135091,0.453213995904799,-9.37759685583361,5514.85455350102,-10818.4925217178,10799.7373280062,FALSE,FALSE,"TBS","Fall","PE","Diplosoma sp. Diplosoma_ASV_13104"
"Disporella_ASV_17008","Bryozoa","Bryozoa_XX","Disporella",NA,0.0016645260215797,0.0148012210348688,1.24042184693978,246.818669206828,-482.524169798443,485.005013492323,FALSE,FALSE,"TBS","Fall","PE","Disporella sp. Disporella_ASV_17008"
"Disporella_ASV_17010","Bryozoa","Bryozoa_XX","Disporella",NA,0.000713550956362178,0.00634500469673366,-7.39417496915455,63.1078386382911,-131.085538700205,116.297188761896,FALSE,FALSE,"TBS","Fall","PE","Disporella sp. Disporella_ASV_17010"
"Ectocarpus_ASV_8433","Phaeophyceae","Phaeophyceae_XX","Ectocarpus",NA,0.0581452866569324,0.517036819363327,-4.45753852531776,7.38177094493485,-18.9258095773901,10.0107325267546,FALSE,FALSE,"TBS","Fall","PE","Ectocarpus sp. Ectocarpus_ASV_8433"
"Ectocarpus_ASV_8444","Phaeophyceae","Phaeophyceae_XX","Ectocarpus",NA,0.000611620689744713,0.0054386251107201,-3.56287896600805,4.04975223626534,-11.5003933490881,4.37463541707202,FALSE,FALSE,"TBS","Fall","PE","Ectocarpus sp. Ectocarpus_ASV_8444"
"Electra_ASV_17846","Bryozoa","Bryozoa_XX","Electra","Electra_pilosa",0.0774123423111302,0.688362437426214,-3.81620729472384,13.0962406299868,-29.484838929498,21.8524243400503,FALSE,FALSE,"TBS","Fall","PE","Electra_pilosa"
"Embryophyceae_XX_ASV_21512","Embryophyceae","Embryophyceae_XX",NA,NA,0.00272893361534111,0.0242660968386749,3.2336398456654,8.5900598735405,-13.602877506474,20.0701571978048,FALSE,FALSE,"TBS","Fall","PE","Embryophyceae_XX_ASV_21512"
"Endomyxa_ASV_22154","Endomyxa",NA,NA,NA,0.00149648003522171,0.0133069303143508,3.13961335339352,134.49975901038,-260.479914306951,266.759141013738,FALSE,FALSE,"TBS","Fall","PE","Endomyxa_ASV_22154"
"Enoplea_X_ASV_18404","Nematoda","Enoplea_X",NA,NA,0.000410584074426104,0.00365097665052441,-1.18360958122018,236.101367386251,-463.942289658273,461.575070495832,FALSE,FALSE,"TBS","Fall","PE","Enoplea_X_ASV_18404"
"Ephelota_ASV_1009","Phyllopharyngea","Ephelotidae","Ephelota","Ephelota_sp.",0.00667651400298658,0.0593685879460245,10.5539940164871,45.6592046737538,-78.9380471440703,100.046035177045,FALSE,FALSE,"TBS","Fall","PE","Ephelota_sp."
"Ephelota_ASV_1020","Phyllopharyngea","Ephelotidae","Ephelota","Ephelota_sp.",0.00084556894185119,0.00751892890006123,-0.58205870767063,41.619005616116,-82.155309715258,80.9911922999167,FALSE,FALSE,"TBS","Fall","PE","Ephelota_sp."
"Ephelota_ASV_2990","Phyllopharyngea","Ephelotidae","Ephelota","Ephelota_truncata",0.00534820198225588,0.0475570334450924,1.77478868469004,350.646140046337,-685.491645806131,689.041223175511,FALSE,FALSE,"TBS","Fall","PE","Ephelota_truncata"
"Ephelota_ASV_2997","Phyllopharyngea","Ephelotidae","Ephelota","Ephelota_mammillata",0.000638027770207678,0.00567344092600364,0.682312745770871,567.784119571451,-1112.17456161427,1113.53918710582,FALSE,FALSE,"TBS","Fall","PE","Ephelota_mammillata"
"Ephelota_ASV_4004","Phyllopharyngea","Ephelotidae","Ephelota",NA,0.0144076964004095,0.128115449239633,2.9058943440326,2.25659900195116,-1.51703969979168,7.32882838785687,FALSE,FALSE,"TBS","Fall","PE","Ephelota sp. Ephelota_ASV_4004"
"Ephelota_ASV_4014","Phyllopharyngea","Ephelotidae","Ephelota","Ephelota_mammillata",0.00801960351973601,0.0713115462111991,6.3685062025348,58.2689887599046,-107.838711766878,120.575724171948,FALSE,FALSE,"TBS","Fall","PE","Ephelota_mammillata"
"Ephelota_ASV_4846","Phyllopharyngea","Ephelotidae","Ephelota","Ephelota_sp.",0.000901725747029427,0.00801828383670939,5.89215594353779,627.033523265787,-1223.0935496574,1234.87786154448,FALSE,FALSE,"TBS","Fall","PE","Ephelota_sp."
"Ephelota_ASV_661","Phyllopharyngea","Ephelotidae","Ephelota",NA,0.00104156141663525,0.00926172408790495,6.25486902229981,708.97290489577,-1383.33202457341,1395.84176261801,FALSE,FALSE,"TBS","Fall","PE","Ephelota sp. Ephelota_ASV_661"
"Ephelota_ASV_662","Phyllopharyngea","Ephelotidae","Ephelota",NA,0.00564256186461111,0.0501745267290982,-0.178486052204072,425.953003401898,-835.046372719925,834.689400615517,FALSE,FALSE,"TBS","Fall","PE","Ephelota sp. Ephelota_ASV_662"
"Euglyphida_XX_ASV_18003","Filosa-Imbricatea","Euglyphida_X","Euglyphida_XX","Euglyphida_XX_sp.",0.000690027119863703,0.00613582712961361,2.0276600181362,2.3920928255257,-2.66084191989418,6.71616195616658,FALSE,FALSE,"TBS","Fall","PE","Euglyphida_XX_sp."
"Filosa-Thecofilosea_ASV_15525","Filosa-Thecofilosea",NA,NA,NA,0.000579316784614328,0.0051513738248132,3.7489095046151,9.09078148626088,-14.0690222084562,21.5668412176864,FALSE,FALSE,"TBS","Fall","PE","Filosa-Thecofilosea_ASV_15525"
"Folliculinidae_ASV_3614","Heterotrichea","Folliculinidae",NA,NA,0.000341292572284778,0.00303482597115052,-3.96438727017397,538.782940096552,-1059.97894985942,1052.05017531907,FALSE,FALSE,"TBS","Fall","PE","Folliculinidae_ASV_3614"
"Fragilariaceae_ASV_10037","Bacillariophyceae","Fragilariaceae",NA,NA,0.00057439275486752,0.00510758859603341,-5.08542943544065,37.9986846683378,-79.5628513853828,69.3919925145015,FALSE,FALSE,"TBS","Fall","PE","Fragilariaceae_ASV_10037"
"Gastrotricha_XX_ASV_16593","Gastrotricha","Gastrotricha_XX",NA,NA,0.00133278356538997,0.0118513161628172,-12.9213081710375,955.448899197853,-1885.60115059883,1859.75853425675,FALSE,FALSE,"TBS","Fall","PE","Gastrotricha_XX_ASV_16593"
"Grammatophora_ASV_10004","Bacillariophyceae","Grammatophoraceae","Grammatophora","Grammatophora_marina",0.000813017611067866,0.00722947746724682,-0.262419195890838,7.83700043783494,-15.6229400540473,15.0981016622656,FALSE,FALSE,"TBS","Fall","PE","Grammatophora_marina"
"Grammonema_ASV_10016","Bacillariophyceae","Fragilariaceae","Grammonema","Grammonema_striatula",0.0133326190424583,0.118555696253906,-8.9677951865433,63.5563755896487,-133.538291342255,115.602700969168,FALSE,FALSE,"TBS","Fall","PE","Grammonema_striatula"
"Halomonhystera_ASV_27076","Nematoda","Chromadorea_X","Halomonhystera","Halomonhystera_sp.",0.00128656887677773,0.0114403680536623,-9.93493238008435,156.034663693796,-315.762873219924,295.893008459755,FALSE,FALSE,"TBS","Fall","PE","Halomonhystera_sp."
"Halomonhystera_ASV_27080","Nematoda","Chromadorea_X","Halomonhystera","Halomonhystera_disjuncta",0.00119579484117117,0.0106331913872593,11.9808898988347,719.006960029695,-1397.27275175937,1421.23453155704,FALSE,FALSE,"TBS","Fall","PE","Halomonhystera_disjuncta"
"Halomonhystera_ASV_27093","Nematoda","Chromadorea_X","Halomonhystera","Halomonhystera_disjuncta",0.0004017916016331,0.00357279263203197,-2.34993816792401,261.150667628013,-514.205246718829,509.505370382981,FALSE,FALSE,"TBS","Fall","PE","Halomonhystera_disjuncta"
"Haplogloia_ASV_8474","Phaeophyceae","Phaeophyceae_XX","Haplogloia","Haplogloia_andersonii",0.000537007798794959,0.00477515582476097,-8.02788635542633,13.6069376093053,-34.6974840696648,18.6417113588121,FALSE,FALSE,"TBS","Fall","PE","Haplogloia_andersonii"
"Harpacticus_ASV_13902","Arthropoda","Maxillopoda","Harpacticus","Harpacticus_sp.",0.0109416791116519,0.0972950911698389,-1.63273324988907,201.870790062719,-397.299481772819,394.034015273041,FALSE,FALSE,"TBS","Fall","PE","Harpacticus_sp."
"Haslea_ASV_9240","Bacillariophyceae","Naviculaceae","Haslea","Haslea_avium",0.000632444683086071,0.00562379525782393,-9.89205864591345,97.0168577277001,-200.045099792206,180.260982500379,FALSE,FALSE,"TBS","Fall","PE","Haslea_avium"
"Hemiophrys_ASV_410","Litostomatea","Pleurostomatida","Hemiophrys",NA,0.000470018323716479,0.00417947512359331,1.70543254501186,140.590594019515,-273.852131733237,277.262996823261,FALSE,FALSE,"TBS","Fall","PE","Hemiophrys sp. Hemiophrys_ASV_410"
"Heribaudiella_ASV_10922","Phaeophyceae","Phaeophyceae_XX","Heribaudiella","Heribaudiella_fluviatilis",0.00101259816480982,0.00900417840426956,-2.85279017456216,202.670122677702,-400.086230622858,394.380650273734,FALSE,FALSE,"TBS","Fall","PE","Heribaudiella_fluviatilis"
"Heribaudiella_ASV_10928","Phaeophyceae","Phaeophyceae_XX","Heribaudiella","Heribaudiella_fluviatilis",0.00678152252811873,0.0603023398795338,-3.10443982087168,12.3463582354661,-27.3033019623853,21.0944223206419,FALSE,FALSE,"TBS","Fall","PE","Heribaudiella_fluviatilis"
"Hiatella_ASV_13195","Mollusca","Heteroconchia","Hiatella","Hiatella_arctica",0.00404297266884858,0.0359507339229036,-2.52345966608096,2266.87947300976,-4445.60722676521,4440.56030743305,FALSE,FALSE,"TBS","Fall","PE","Hiatella_arctica"
"Labyrinthulaceae_ANT10_3_ASV_9457","Sagenista","Labyrinthulaceae","Labyrinthulaceae_ANT10_3","Labyrinthulaceae_ANT10_3_sp.",0.000673229841174596,0.00598646314765206,4.70866229926137,8.18658429747357,-11.3370429237868,20.7543675223096,FALSE,FALSE,"TBS","Fall","PE","Labyrinthulaceae_ANT10_3_sp."
"Leathesia_ASV_8462","Phaeophyceae","Phaeophyceae_XX","Leathesia","Leathesia_difformis",0.00130867849009306,0.0116369701310303,-5.06824793869704,35.0624786746019,-73.7907061409167,63.6542102635226,FALSE,FALSE,"TBS","Fall","PE","Leathesia_difformis"
"Lichomolgus_ASV_17960","Arthropoda","Maxillopoda","Lichomolgus","Lichomolgus_marginatus",0.00151664240622693,0.0134862172140246,1.86912881216313,10364.5901736366,-20312.7276115156,20316.4658691399,FALSE,FALSE,"TBS","Fall","PE","Lichomolgus_marginatus"
"Licmophora_ASV_9913","Bacillariophyceae","Licmophoraceae","Licmophora","Licmophora_gracilis",0.000829480456959373,0.00737586762140729,-2.99578891750498,136.885229004781,-271.290837766876,265.299259931867,FALSE,FALSE,"TBS","Fall","PE","Licmophora_gracilis"
"Licmophora_ASV_9996","Bacillariophyceae","Licmophoraceae","Licmophora",NA,0.00102531068529399,0.00911722008890352,-9.88214577566946,555.296843986077,-1098.26395998838,1078.49966843704,FALSE,FALSE,"TBS","Fall","PE","Licmophora sp. Licmophora_ASV_9996"
"Loxophyllum_ASV_32660","Litostomatea","Pleurostomatida","Loxophyllum","Loxophyllum_perihoplophorum",0.00283555519255786,0.0252141922790656,-3.27581603220535,63.9129362759037,-128.545171132977,121.993539068566,FALSE,FALSE,"TBS","Fall","PE","Loxophyllum_perihoplophorum"
"Loxophyllum_ASV_6533","Litostomatea","Pleurostomatida","Loxophyllum","Loxophyllum_rostratum",0.000859891646669043,0.00764628859109509,-2.7830952389465,93.1605457113946,-185.37776483328,179.811574355387,FALSE,FALSE,"TBS","Fall","PE","Loxophyllum_rostratum"
"Loxosomella_ASV_16675","Entoprocta","Entoprocta_XX","Loxosomella","Loxosomella_sp.",0.00118692008507247,0.0105542756929749,-2.93170839850394,8648.61988941854,-16954.2266916588,16948.3632748618,FALSE,FALSE,"TBS","Fall","PE","Loxosomella_sp."
"MAST-3I_ASV_9358","Opalozoa","MAST-3","MAST-3I","MAST-3I_sp.",0.000846933561403804,0.00753106330671206,0.264575639907958,1298.19756215705,-2544.2026461879,2544.73179746772,FALSE,FALSE,"TBS","Fall","PE","MAST-3I_sp."
"Maxillopoda_ASV_13778","Arthropoda","Maxillopoda",NA,NA,0.00153904490264673,0.0136854236529408,-0.351952637546564,1317.2673970612,-2582.1960508775,2581.49214560241,FALSE,FALSE,"TBS","Fall","PE","Maxillopoda_ASV_13778"
"Maxillopoda_ASV_13791","Arthropoda","Maxillopoda",NA,NA,0.021971052235425,0.195369970964194,-0.296386703392887,399.532394343378,-783.379879616413,782.787106209627,FALSE,FALSE,"TBS","Fall","PE","Maxillopoda_ASV_13791"
"Maxillopoda_ASV_13792","Arthropoda","Maxillopoda",NA,NA,0.00149502333092751,0.0132939770760347,0.0176539272242177,1466.8542417891,-2875.01665997941,2875.05196783386,FALSE,FALSE,"TBS","Fall","PE","Maxillopoda_ASV_13792"
"Maxillopoda_ASV_13839","Arthropoda","Maxillopoda",NA,NA,0.00316166228077955,0.0281139865936212,3.89000045084434,121.103772601716,-233.47339384852,241.253394750208,FALSE,FALSE,"TBS","Fall","PE","Maxillopoda_ASV_13839"
"Maxillopoda_ASV_13865","Arthropoda","Maxillopoda",NA,NA,0.00845989483368111,0.0752266841981976,-4.11878626547843,59.1661075792754,-120.084357120858,111.846784589901,FALSE,FALSE,"TBS","Fall","PE","Maxillopoda_ASV_13865"
"Maxillopoda_ASV_13878","Arthropoda","Maxillopoda",NA,NA,0.00015674086519695,0.00139376384682463,-2.32897830593703,47.1952311311812,-94.8316313230521,90.1736747111781,FALSE,FALSE,"TBS","Fall","PE","Maxillopoda_ASV_13878"
"Maxillopoda_ASV_13929","Arthropoda","Maxillopoda",NA,NA,0.0116499219993925,0.103592895705134,-8.61605593205909,100.161491658906,-204.932579583515,187.700467719396,FALSE,FALSE,"TBS","Fall","PE","Maxillopoda_ASV_13929"
"Mediophyceae_ASV_10516","Mediophyceae",NA,NA,NA,0.0213169025075548,0.189553171114519,-8.30439688328039,17.1006958317733,-41.821760713556,25.2129669469952,FALSE,FALSE,"TBS","Fall","PE","Mediophyceae_ASV_10516"
"Mediophyceae_ASV_9615","Mediophyceae",NA,NA,NA,0.00325704671722593,0.0289621596523934,6.04612871767657,10.286575875506,-14.1155599983152,26.2078174336683,FALSE,FALSE,"TBS","Fall","PE","Mediophyceae_ASV_9615"
"Membranipora_ASV_17859","Bryozoa","Bryozoa_XX","Membranipora","Membranipora_membranacea",0.000681860289679878,0.00606320642129311,2.17309367925399,359.410400036654,-702.271290392588,706.617477751096,FALSE,FALSE,"TBS","Fall","PE","Membranipora_membranacea"
"Metromonas_ASV_18427","Filosa-Metromonadea","Metromonadidae","Metromonas","Metromonas_simplex",0.00114069117721399,0.0101432011440985,2.13774664324945,2.88220708381901,-3.51137924103581,7.78687252753471,FALSE,FALSE,"TBS","Fall","PE","Metromonas_simplex"
"Mytilus_ASV_18471","Mollusca","Mytiloida","Mytilus","Mytilus_trossulus",0.00296304175226016,0.0263478223483258,-16.1539666240307,488.122911137562,-972.874872453653,940.566939205592,TRUE,FALSE,"TBS","Fall","PE","Mytilus_trossulus"
"Navicula_ASV_10078","Bacillariophyceae","Naviculaceae","Navicula",NA,0.112458696323662,1,-7.18613358709225,14.1487252001507,-34.9176349793877,20.5453678052032,FALSE,FALSE,"TBS","Fall","PE","Navicula sp. Navicula_ASV_10078"
"Navicula_ASV_10098","Bacillariophyceae","Naviculaceae","Navicula","Navicula_tripunctata",0.0405400798701084,0.360488616668932,-9.42014459477225,28.6252095282192,-65.525555270082,46.6852660805375,FALSE,FALSE,"TBS","Fall","PE","Navicula_tripunctata"
"Navicula_ASV_10118","Bacillariophyceae","Naviculaceae","Navicula",NA,0.00144794452116373,0.0128753450688817,-2.31226768340699,7.31205306992515,-16.6438917004603,12.0193563336463,FALSE,FALSE,"TBS","Fall","PE","Navicula sp. Navicula_ASV_10118"
"Navicula_ASV_10502","Bacillariophyceae","Naviculaceae","Navicula","Navicula_cryptotenella",0.00336920486167902,0.0299594870989993,-6.55161279470113,48.1122481503807,-100.851619169447,87.748393580045,FALSE,FALSE,"TBS","Fall","PE","Navicula_cryptotenella"
"Navicula_ASV_9836","Bacillariophyceae","Naviculaceae","Navicula",NA,0.000500728532264365,0.00445255501471619,-6.92027015021633,21.4850779613365,-49.0310229544359,35.1904826540032,FALSE,FALSE,"TBS","Fall","PE","Navicula sp. Navicula_ASV_9836"
"Naviculaceae_ASV_9674","Bacillariophyceae","Naviculaceae",NA,NA,0.0015854641536791,0.0140981907625539,-9.40062584151439,498.350141957407,-986.166904078032,967.365652395003,FALSE,FALSE,"TBS","Fall","PE","Naviculaceae_ASV_9674"
"Naviculaceae_ASV_9847","Bacillariophyceae","Naviculaceae",NA,NA,0.00554069921849448,0.0492687484349638,-12.5656305437175,46.3579251529139,-103.427163843429,78.2959027559937,FALSE,FALSE,"TBS","Fall","PE","Naviculaceae_ASV_9847"
"Neocalanus_ASV_13969","Arthropoda","Maxillopoda","Neocalanus","Neocalanus_cristatus",0.00051207315213064,0.00455343311696294,0.56832095004483,145.208021975043,-284.039402121039,285.176044021128,FALSE,FALSE,"TBS","Fall","PE","Neocalanus_cristatus"
"Nolandella_ASV_19262","Elardia","Nolandellidae","Nolandella","Nolandella_sp.",0.000503745150829857,0.00447937925031652,-5.9273310294982,3.49496575379198,-12.7774639069305,0.922801847934068,FALSE,FALSE,"TBS","Fall","PE","Nolandella_sp."
"OTU_ASV_12542",NA,NA,NA,NA,0.000511134216835232,0.00454508396010712,-3.88721611085898,518.590274862054,-1020.32415484048,1012.54972261877,FALSE,FALSE,"TBS","Fall","PE","OTU_ASV_12542"
"OTU_ASV_13187",NA,NA,NA,NA,0.00146979772392601,0.0130696671042305,-11.2570761652836,624.623436320398,-1235.51901135326,1213.0048590227,FALSE,FALSE,"TBS","Fall","PE","OTU_ASV_13187"
"OTU_ASV_13628",NA,NA,NA,NA,0.00118168072320769,0.010507686482571,-3.38664367044424,113.498703961569,-225.844103435119,219.070816094231,FALSE,FALSE,"TBS","Fall","PE","OTU_ASV_13628"
"OTU_ASV_14103",NA,NA,NA,NA,0.00068211273206419,0.0060654511777465,4.23639148012955,42.5447335524049,-79.151286282584,87.6240692428431,FALSE,FALSE,"TBS","Fall","PE","OTU_ASV_14103"
"OTU_ASV_15511",NA,NA,NA,NA,0.000999028226002195,0.00888351242421432,-4.62325079440414,13.2674172575368,-30.6273886191762,21.380887030368,FALSE,FALSE,"TBS","Fall","PE","OTU_ASV_15511"
"OTU_ASV_16598",NA,NA,NA,NA,0.000495221611222941,0.00440358662701965,-4.66930168923997,415.491299446827,-819.03224860502,809.69364522654,FALSE,FALSE,"TBS","Fall","PE","OTU_ASV_16598"
"OTU_ASV_16900",NA,NA,NA,NA,0.000546043297736086,0.00485550086908838,0.349335966423962,217.870983095801,-426.677790901347,427.376462834194,FALSE,FALSE,"TBS","Fall","PE","OTU_ASV_16900"
"OTU_ASV_17235",NA,NA,NA,NA,0.00183034884284599,0.0162757430299401,-9.43761287845863,12.3821005181408,-33.7065298940147,14.8313041370974,FALSE,FALSE,"TBS","Fall","PE","OTU_ASV_17235"
"OTU_ASV_18454",NA,NA,NA,NA,0.00111546668357998,0.00991890107252901,-9.77322423994318,834.579236589663,-1645.54852795568,1626.0020794758,FALSE,FALSE,"TBS","Fall","PE","OTU_ASV_18454"
"OTU_ASV_21964",NA,NA,NA,NA,0.000674124720432434,0.00599442055145535,0.725715034265898,302.23053377108,-591.646131157051,593.097561225583,FALSE,FALSE,"TBS","Fall","PE","OTU_ASV_21964"
"OTU_ASV_22251",NA,NA,NA,NA,0.00948783170683053,0.0843672567528621,11.9260621525275,1291.07998676116,-2518.59071189934,2542.4428362044,FALSE,FALSE,"TBS","Fall","PE","OTU_ASV_22251"
"OTU_ASV_22253",NA,NA,NA,NA,0.00101668018866002,0.00904047638729477,-0.942178337061791,1249.21028601463,-2449.39433892575,2447.50998225162,FALSE,FALSE,"TBS","Fall","PE","OTU_ASV_22253"
"OTU_ASV_33054",NA,NA,NA,NA,0.00881307398992684,0.0783672074995638,-4.60776698915324,6665.36030827119,-13068.7139712007,13059.4984372224,FALSE,FALSE,"TBS","Fall","PE","OTU_ASV_33054"
"OTU_ASV_33058",NA,NA,NA,NA,0.000358293150755474,0.00318599772599433,0.367221581270918,539.752477327124,-1057.54763397989,1058.28207714243,FALSE,FALSE,"TBS","Fall","PE","OTU_ASV_33058"
"OTU_ASV_5396",NA,NA,NA,NA,0.000346613646053577,0.00308214177635498,-7.34237322935317,8283.2056521067,-16242.4254513585,16227.7407048998,FALSE,FALSE,"TBS","Fall","PE","OTU_ASV_5396"
